filename,x1,x2,y1,y2,annotation_class
C14_B030_S11.tif,55648,56880,170376,171608,1
C14_B030_S11.tif,57280,58512,170136,171368,1
C14_B030_S11.tif,59072,60304,169128,170360,1
C14_B030_S11.tif,60944,62176,168072,169304,1
C14_B030_S11.tif,68160,69392,172632,173864,1
C14_B030_S11.tif,69040,70272,173224,174456,1
C14_B030_S11.tif,69320,70552,174712,175944,1
C14_B030_S11.tif,69128,70360,175680,176912,1
C14_B030_S11.tif,68480,69712,177280,178512,1
C14_B030_S11.tif,68952,70184,178248,179480,1
C14_B030_S11.tif,69824,71056,179320,180552,1
C14_B030_S11.tif,68944,70176,180256,181488,1
C14_B030_S11.tif,67328,68560,180848,182080,1
C14_B030_S11.tif,72648,73880,186472,187704,1
C14_B030_S11.tif,73976,75208,185456,186688,1
C14_B030_S11.tif,75168,76400,184480,185712,1
C14_B030_S11.tif,75760,76992,183424,184656,1
C14_B030_S11.tif,77224,78456,182040,183272,1
C14_B030_S11.tif,77976,79208,181152,182384,1
C14_B030_S11.tif,69496,70728,182128,183360,0
C14_B030_S11.tif,70904,72136,181384,182616,0
C14_B030_S11.tif,71608,72840,180128,181360,0
C14_B030_S11.tif,71432,72664,178312,179544,0
C14_B030_S11.tif,71024,72256,175608,176840,0
C14_B030_S11.tif,71920,73152,174592,175824,0
C14_B030_S11.tif,74928,76160,174472,175704,0
C14_B030_S11.tif,75704,76936,175160,176392,0
C14_B030_S11.tif,73680,74912,178536,179768,0
C14_B030_S11.tif,73584,74816,180216,181448,0
C14_B030_S11.tif,73064,74296,181528,182760,0
C14_B030_S11.tif,71408,72640,182608,183840,0
C14_B030_S11.tif,70864,72096,183352,184584,0
C14_B030_S11.tif,71600,72832,184552,185784,0
C14_B030_S11.tif,72584,73816,184248,185480,0
C14_B030_S11.tif,74848,76080,182816,184048,0
C14_B030_S11.tif,76152,77384,179184,180416,0
C14_B030_S11.tif,74976,76208,178192,179424,0
C14_B030_S11.tif,75480,76712,180656,181888,0
C14_B030_S11.tif,77000,78232,180368,181600,0
C14_B030_S11.tif,54128,55360,175816,177048,1
C14_B030_S11.tif,55600,56832,176360,177592,1
C14_B030_S11.tif,56584,57816,177216,178448,1
C14_B030_S11.tif,58048,59280,178168,179400,1
C14_B030_S11.tif,59160,60392,179104,180336,1
C14_B030_S11.tif,61104,62336,177200,178432,1
C14_B030_S11.tif,62856,64088,176928,178160,1
C14_B030_S11.tif,68160,69392,178488,179720,1
C14_B030_S11.tif,68472,69704,176424,177656,1
C14_B030_S11.tif,69992,71224,174024,175256,1
C14_B030_S11.tif,69720,70952,178160,179392,1
C14_B030_S11.tif,73368,74600,186304,187536,1
C14_B030_S11.tif,75920,77152,184312,185544,1
C14_B030_S11.tif,76584,77816,183024,184256,1
C14_B030_S11.tif,59112,60344,52464,53696,0
C14_B030_S11.tif,55200,56432,53608,54840,0
C14_B030_S11.tif,72392,73624,53160,54392,0
C14_B030_S11.tif,70992,72224,55576,56808,0
C17_B023_S17.tif,9984,11216,71840,73072,0
C17_B023_S17.tif,13368,14600,70648,71880,0
C17_B023_S17.tif,15632,16864,68984,70216,0
C17_B023_S17.tif,18232,19464,67952,69184,0
C17_B023_S17.tif,19640,20872,67920,69152,0
C17_B023_S17.tif,22360,23592,68136,69368,0
C17_B023_S17.tif,24520,25752,68264,69496,0
C17_B023_S17.tif,27816,29048,67672,68904,0
C17_B023_S17.tif,29936,31168,67000,68232,0
C17_B023_S17.tif,33416,34648,66168,67400,0
C17_B023_S17.tif,37856,39088,65104,66336,0
C17_B023_S17.tif,36008,37240,64920,66152,0
C17_B023_S17.tif,41072,42304,64776,66008,0
C17_B023_S17.tif,43016,44248,65240,66472,0
C17_B023_S17.tif,44848,46080,64888,66120,0
C17_B023_S17.tif,48696,49928,64560,65792,0
C17_B023_S17.tif,52496,53728,66056,67288,0
C17_B023_S17.tif,47400,48632,66632,67864,0
C17_B023_S17.tif,43688,44920,67048,68280,0
C17_B023_S17.tif,40384,41616,66936,68168,0
C17_B023_S17.tif,36256,37488,67384,68616,0
C17_B023_S17.tif,34096,35328,67800,69032,0
C17_B023_S17.tif,31296,32528,69016,70248,0
C17_B023_S17.tif,29280,30512,69464,70696,0
C17_B023_S17.tif,27256,28488,69816,71048,0
C17_B023_S17.tif,25984,27216,70000,71232,0
C17_B023_S17.tif,24288,25520,70096,71328,0
C17_B023_S17.tif,21224,22456,70376,71608,0
C17_B023_S17.tif,19160,20392,70632,71864,0
C17_B023_S17.tif,16864,18096,71192,72424,0
C17_B023_S17.tif,14416,15648,71792,73024,0
C17_B023_S17.tif,13568,14800,72360,73592,0
C17_B023_S17.tif,10656,11888,75872,77104,0
C17_B023_S17.tif,12184,13416,75120,76352,0
C17_B023_S17.tif,13072,14304,74408,75640,0
C17_B023_S17.tif,14168,15400,73760,74992,0
C17_B023_S17.tif,17144,18376,72480,73712,0
C17_B023_S17.tif,18592,19824,72208,73440,0
C17_B023_S17.tif,20192,21424,71680,72912,0
C17_B023_S17.tif,22840,24072,71648,72880,0
C17_B023_S17.tif,27072,28304,71296,72528,0
C17_B023_S17.tif,28800,30032,71048,72280,0
C17_B023_S17.tif,32016,33248,70464,71696,0
C17_B023_S17.tif,37040,38272,69784,71016,0
C17_B023_S17.tif,38472,39704,69152,70384,0
C17_B023_S17.tif,42752,43984,68536,69768,0
C17_B023_S17.tif,38736,39968,71112,72344,0
C17_B023_S17.tif,36696,37928,72080,73312,0
C17_B023_S17.tif,33648,34880,72888,74120,0
C17_B023_S17.tif,24768,26000,76288,77520,0
C17_B023_S17.tif,11384,12616,76984,78216,0
C17_B023_S17.tif,11904,13136,77816,79048,0
C17_B023_S17.tif,13368,14600,78400,79632,0
C17_B023_S17.tif,14864,16096,79168,80400,0
C17_B023_S17.tif,15928,17160,80016,81248,0
C17_B023_S17.tif,17496,18728,80960,82192,0
C17_B023_S17.tif,19376,20608,81976,83208,0
C17_B023_S17.tif,19728,20960,82760,83992,0
C17_B023_S17.tif,20480,21712,83376,84608,0
C17_B023_S17.tif,21672,22904,82392,83624,0
C17_B023_S17.tif,23288,24520,81296,82528,0
C17_B023_S17.tif,24872,26104,79632,80864,0
C17_B023_S17.tif,27936,29168,77736,78968,0
C17_B023_S17.tif,30416,31648,76272,77504,0
C17_B023_S17.tif,34296,35528,75408,76640,0
C17_B023_S17.tif,36040,37272,73872,75104,0
C17_B023_S17.tif,39456,40688,71944,73176,0
C17_B023_S17.tif,40656,41888,70144,71376,0
C17_B023_S17.tif,43552,44784,69016,70248,0
C17_B023_S17.tif,45880,47112,68304,69536,0
C17_B023_S17.tif,48248,49480,67784,69016,0
C17_B023_S17.tif,51680,52912,66832,68064,0
C17_B023_S17.tif,50648,51880,65920,67152,0
C17_B023_S17.tif,54776,56008,65768,67000,0
C17_B023_S17.tif,8656,9888,71264,72496,1
C17_B023_S17.tif,14352,15584,67736,68968,1
C17_B023_S17.tif,19880,21112,66424,67656,1
C17_B023_S17.tif,21696,22928,66416,67648,1
C17_B023_S17.tif,28104,29336,66040,67272,1
C17_B023_S17.tif,30680,31912,65256,66488,1
C17_B023_S17.tif,34008,35240,63904,65136,1
C17_B023_S17.tif,34744,35976,63488,64720,1
C17_B023_S17.tif,38704,39936,63344,64576,1
C17_B023_S17.tif,9840,11072,70792,72024,1
C17_B023_S17.tif,10984,12216,69968,71200,1
C17_B023_S17.tif,13568,14800,68464,69696,1
C17_B023_S17.tif,15536,16768,68320,69552,1
C17_B023_S17.tif,19640,20872,67088,68320,1
C17_B023_S17.tif,18632,19864,67048,68280,1
C17_B023_S17.tif,20760,21992,66704,67936,1
C17_B023_S17.tif,24968,26200,67168,68400,1
C17_B023_S17.tif,28648,29880,66736,67968,1
C17_B023_S17.tif,33776,35008,64808,66040,1
C17_B023_S17.tif,36408,37640,63672,64904,1
C17_B023_S17.tif,41952,43184,63744,64976,1
C17_B023_S17.tif,43416,44648,64056,65288,1
C17_B023_S17.tif,45216,46448,64024,65256,1
C17_B023_S17.tif,18824,20056,76600,77832,0
C17_B023_S17.tif,19112,20344,78896,80128,0
C17_B023_S17.tif,21576,22808,77488,78720,0
C17_B023_S17.tif,21272,22504,74640,75872,0
C17_B023_S17.tif,25368,26600,73408,74640,0
C17_B023_S17.tif,28072,29304,72992,74224,0
C17_B023_S17.tif,30800,32032,74392,75624,0
C17_B023_S17.tif,26336,27568,75608,76840,0
C17_B023_S17.tif,18000,19232,76720,77952,0
C17_B023_S17.tif,16344,17576,76472,77704,0
C17_B023_S17.tif,14168,15400,75840,77072,0
C17_B023_S17.tif,11984,13216,68648,69880,1
C17_B023_S17.tif,16216,17448,67248,68480,1
C17_B023_S17.tif,40720,41952,63240,64472,1
C17_B023_S17.tif,41224,42456,137664,138896,0
C17_B023_S17.tif,49904,51136,135368,136600,0
C19_B025_S21.tif,26200,27512,44984,46296,0
C19_B025_S21.tif,28224,29536,48928,50240,0
C19_B025_S21.tif,104448,105760,66688,68000,0
C19_B025_S21.tif,100896,102208,66736,68048,0
C19_B025_S21.tif,103072,104384,67128,68440,0
C19_B025_S21.tif,105808,107120,68824,70136,0
C19_B025_S21.tif,108504,109816,69528,70840,0
C19_B025_S21.tif,111080,112392,69992,71304,0
C19_B025_S21.tif,108984,110296,66920,68232,0
C19_B025_S21.tif,105488,106800,66464,67776,0
C19_B025_S21.tif,105440,106752,64856,66168,0
C19_B025_S21.tif,100752,102064,63216,64528,0
C19_B025_S21.tif,100968,102280,61608,62920,0
C19_B025_S21.tif,104072,105384,60792,62104,0
C19_B025_S21.tif,106904,108216,60984,62296,0
C19_B025_S21.tif,108552,109864,61328,62640,0
C19_B025_S21.tif,110896,112208,61720,63032,0
C19_B025_S21.tif,112312,113624,62720,64032,0
C19_B025_S21.tif,113768,115080,63928,65240,0
C19_B025_S21.tif,114624,115936,65768,67080,0
C19_B025_S21.tif,115328,116640,65840,67152,0
C19_B025_S21.tif,116712,118024,68408,69720,0
C19_B025_S21.tif,117320,118632,69576,70888,0
C19_B025_S21.tif,118008,119320,71456,72768,0
C19_B025_S21.tif,118456,119768,72224,73536,0
C19_B025_S21.tif,118864,120176,74072,75384,0
C19_B025_S21.tif,118944,120256,75808,77120,0
C19_B025_S21.tif,118712,120024,77432,78744,0
C19_B025_S21.tif,117592,118904,77664,78976,0
C19_B025_S21.tif,117480,118792,75856,77168,0
C19_B025_S21.tif,117088,118400,74096,75408,0
C19_B025_S21.tif,116176,117488,71824,73136,0
C19_B025_S21.tif,115416,116728,69688,71000,0
C19_B025_S21.tif,114096,115408,67504,68816,0
C19_B025_S21.tif,112632,113944,65864,67176,0
C19_B025_S21.tif,110656,111968,64280,65592,0
C19_B025_S21.tif,108616,109928,63488,64800,0
C19_B025_S21.tif,105880,107192,63136,64448,0
C19_B025_S21.tif,103448,104760,63304,64616,0
C19_B025_S21.tif,101560,102872,64136,65448,0
C19_B025_S21.tif,103672,104984,65272,66584,0
C19_B025_S21.tif,107520,108832,65256,66568,0
C19_B025_S21.tif,110848,112160,66504,67816,0
C19_B025_S21.tif,112472,113784,69264,70576,0
C19_B025_S21.tif,114352,115664,71400,72712,0
C19_B025_S21.tif,114856,116168,74056,75368,0
C19_B025_S21.tif,115344,116656,75216,76528,0
C19_B025_S21.tif,120096,121408,79272,80584,1
C19_B025_S21.tif,120080,121392,78016,79328,1
C19_B025_S21.tif,120424,121736,76376,77688,1
C19_B025_S21.tif,120288,121600,75320,76632,1
C19_B025_S21.tif,120176,121488,74072,75384,1
C19_B025_S21.tif,120192,121504,73056,74368,1
C19_B025_S21.tif,120080,121392,71616,72928,1
C19_B025_S21.tif,119480,120792,69800,71112,1
C19_B025_S21.tif,119360,120672,68704,70016,1
C19_B025_S21.tif,118192,119504,67024,68336,1
C19_B025_S21.tif,117576,118888,65880,67192,1
C19_B025_S21.tif,115920,117232,64040,65352,1
C19_B025_S21.tif,105520,106832,59328,60640,1
C19_B025_S21.tif,106816,108128,59520,60832,1
C19_B025_S21.tif,108488,109800,59592,60904,1
C19_B025_S21.tif,110456,111768,59752,61064,1
C19_B025_S21.tif,113096,114408,60936,62248,1
C19_B025_S21.tif,114744,116056,62056,63368,1
C19_B025_S21.tif,157184,158496,5160,6472,0
C19_B025_S21.tif,159424,160736,7544,8856,0
C19_B025_S21.tif,161560,162872,9864,11176,0
C19_B025_S21.tif,154864,156176,3760,5072,0
C19_B025_S21.tif,153016,154328,5520,6832,0
C19_B024_S21.tif,12608,13920,36584,37896,0
C19_B024_S21.tif,14152,15464,32688,34000,0
C19_B024_S21.tif,14992,16304,30592,31904,0
C19_B024_S21.tif,15944,17256,26752,28064,0
C19_B024_S21.tif,16632,17944,23928,25240,0
C19_B024_S21.tif,17112,18424,21808,23120,0
C19_B024_S21.tif,18992,20304,18088,19400,0
C19_B024_S21.tif,19552,20864,16576,17888,0
C19_B024_S21.tif,21136,22448,13040,14352,0
C19_B024_S21.tif,24560,25872,11608,12920,0
C19_B024_S21.tif,23512,24824,13640,14952,0
C19_B024_S21.tif,22440,23752,15480,16792,0
C19_B024_S21.tif,21824,23136,17544,18856,0
C19_B024_S21.tif,21080,22392,19384,20696,0
C19_B024_S21.tif,20368,21680,21264,22576,0
C19_B024_S21.tif,19944,21256,22120,23432,0
C19_B024_S21.tif,10672,11984,33960,35272,0
C19_B024_S21.tif,8072,9384,35408,36720,0
C19_B024_S21.tif,8736,10048,32000,33312,0
C19_B024_S21.tif,8984,10296,29976,31288,0
C19_B024_S21.tif,9224,10536,27984,29296,0
C19_B024_S21.tif,9368,10680,25584,26896,0
C19_B024_S21.tif,10336,11648,23648,24960,0
C19_B024_S21.tif,11048,12360,21840,23152,0
C19_B024_S21.tif,11824,13136,20448,21760,0
C19_B024_S21.tif,13632,14944,18176,19488,0
C19_B024_S21.tif,15624,16936,16016,17328,0
C19_B024_S21.tif,17240,18552,14328,15640,0
C19_B024_S21.tif,7640,8952,37064,38376,0
C19_B024_S21.tif,8848,10160,38624,39936,0
C19_B024_S21.tif,10024,11336,38720,40032,0
C19_B024_S21.tif,12352,13664,39224,40536,0
C19_B024_S21.tif,14544,15856,39256,40568,0
C19_B024_S21.tif,15552,16864,38568,39880,0
C19_B024_S21.tif,19064,20376,36712,38024,0
C19_B024_S21.tif,19776,21088,35616,36928,0
C19_B024_S21.tif,21768,23080,33656,34968,0
C19_B024_S21.tif,22808,24120,32560,33872,0
C19_B024_S21.tif,23568,24880,31184,32496,0
C19_B024_S21.tif,24208,25520,29136,30448,0
C19_B024_S21.tif,25024,26336,27592,28904,0
C19_B024_S21.tif,25656,26968,25880,27192,0
C19_B024_S21.tif,26088,27400,24408,25720,0
C19_B024_S21.tif,26400,27712,22584,23896,0
C19_B024_S21.tif,26848,28160,20280,21592,0
C19_B024_S21.tif,27128,28440,18864,20176,0
C19_B024_S21.tif,27464,28776,17768,19080,0
C19_B024_S21.tif,28040,29352,16000,17312,0
C19_B024_S21.tif,28632,29944,14792,16104,0
C19_B024_S21.tif,29896,31208,14248,15560,0
C19_B024_S21.tif,31912,33224,13728,15040,0
C19_B024_S21.tif,32024,33336,12520,13832,0
C19_B024_S21.tif,32728,34040,11536,12848,0
C19_B024_S21.tif,33344,34656,10104,11416,0
C19_B024_S21.tif,28296,29608,12056,13368,0
C19_B024_S21.tif,26216,27528,13040,14352,0
C19_B024_S21.tif,25752,27064,14456,15768,0
C19_B024_S21.tif,25544,26856,16336,17648,0
C19_B024_S21.tif,25096,26408,17064,18376,0
C19_B024_S21.tif,21728,23040,24488,25800,0
C19_B024_S21.tif,20744,22056,26736,28048,0
C19_B024_S21.tif,19552,20864,27760,29072,0
C19_B024_S21.tif,17824,19136,30200,31512,0
C19_B024_S21.tif,17688,19000,31000,32312,0
C19_B024_S21.tif,15776,17088,34288,35600,0
C19_B024_S21.tif,15288,16600,35704,37016,0
C19_B024_S21.tif,16856,18168,35464,36776,0
C19_B024_S21.tif,18096,19408,34216,35528,0
C19_B024_S21.tif,18624,19936,32952,34264,0
C19_B024_S21.tif,19680,20992,31576,32888,0
C19_B024_S21.tif,20856,22168,29792,31104,0
C19_B024_S21.tif,21640,22952,28520,29832,0
C19_B024_S21.tif,23496,24808,25640,26952,0
C19_B024_S21.tif,23088,24400,23144,24456,0
C19_B024_S21.tif,23552,24864,21568,22880,0
C19_B024_S21.tif,24016,25328,19744,21056,0
C19_B024_S21.tif,23888,25200,18216,19528,0
C19_B024_S21.tif,22344,23656,20560,21872,0
C19_B024_S21.tif,20760,22072,23384,24696,0
C19_B024_S21.tif,19256,20568,25120,26432,0
C19_B024_S21.tif,17600,18912,27056,28368,0
C19_B024_S21.tif,16424,17736,28296,29608,0
C19_B024_S21.tif,11192,12504,31088,32400,0
C19_B024_S21.tif,11456,12768,26664,27976,0
C19_B024_S21.tif,13152,14464,27224,28536,0
C19_B024_S21.tif,13760,15072,29456,30768,0
C19_B024_S21.tif,13000,14312,31056,32368,0
C19_B024_S21.tif,12184,13496,28392,29704,0
C19_B024_S21.tif,15216,16528,23424,24736,0
C19_B024_S21.tif,14768,16080,25320,26632,0
C19_B024_S21.tif,14208,15520,26328,27640,0
C19_B024_S21.tif,12760,14072,24392,25704,0
C19_B024_S21.tif,16776,18088,19384,20696,0
C19_B024_S21.tif,15144,16456,20336,21648,0
C19_B024_S21.tif,14880,16192,21432,22744,0
C19_B024_S21.tif,18624,19936,11480,12792,0
C19_B024_S21.tif,20592,21904,10696,12008,0
C19_B024_S21.tif,22304,23616,10288,11600,0
C19_B024_S21.tif,23984,25296,9864,11176,0
C19_B024_S21.tif,27032,28344,10640,11952,0
C19_B024_S21.tif,28936,30248,10472,11784,0
C19_B024_S21.tif,25232,26544,10360,11672,0
C19_B024_S21.tif,16192,17504,11496,12808,1
C19_B024_S21.tif,16944,18256,9968,11280,1
C19_B024_S21.tif,27768,29080,7704,9016,1
C19_B024_S21.tif,30776,32088,8704,10016,1
C19_B024_S21.tif,32232,33544,8128,9440,1
C19_B024_S21.tif,33424,34736,7312,8624,1
C19_B024_S21.tif,28920,30232,9112,10424,1
C14_B081_S11.tif,205720,206952,125248,126480,0
C14_B081_S11.tif,206792,208024,123664,124896,0
C14_B081_S11.tif,209120,210352,123976,125208,0
C14_B081_S11.tif,206824,208056,125416,126648,0
C14_B081_S11.tif,199680,200912,111904,113136,0
C14_B081_S11.tif,196400,197632,111880,113112,0
C14_B081_S11.tif,201720,202952,110696,111928,0
C14_B081_S11.tif,201640,202872,113808,115040,0
C14_B081_S11.tif,209392,210624,120488,121720,0
C14_B081_S11.tif,206888,208120,119336,120568,0
C14_B081_S11.tif,208168,209400,117208,118440,0
C14_B081_S11.tif,217384,218616,120480,121712,1
C04_B023_S04.tif,13832,15176,7632,8976,0
C04_B023_S04.tif,16872,18216,5896,7240,0
C04_B023_S04.tif,20312,21656,4080,5424,0
C04_B023_S04.tif,16656,18000,7368,8712,0
C04_B023_S04.tif,14104,15448,9392,10736,0
C04_B023_S04.tif,12776,14120,11176,12520,0
C04_B023_S04.tif,17888,19232,11864,13208,0
C04_B023_S04.tif,20120,21464,12096,13440,0
C04_B023_S04.tif,20176,21520,8936,10280,0
C04_B023_S04.tif,20952,22296,6288,7632,0
C04_B023_S04.tif,18016,19360,10112,11456,0
C04_B023_S04.tif,18224,19568,7128,8472,0
C04_B023_S04.tif,18264,19608,4168,5512,0
C04_B023_S04.tif,14720,16064,5472,6816,0
C04_B023_S04.tif,7592,8936,17400,18744,0
C04_B023_S04.tif,9160,10504,18296,19640,0
C04_B023_S04.tif,11152,12496,18944,20288,0
C04_B023_S04.tif,12488,13832,17792,19136,0
C04_B023_S04.tif,12288,13632,16928,18272,0
C04_B023_S04.tif,11784,13128,16176,17520,0
C04_B023_S04.tif,10200,11544,15472,16816,0
C04_B023_S04.tif,8936,10280,14120,15464,0
C04_B023_S04.tif,11096,12440,11512,12856,0
C04_B023_S04.tif,12288,13632,13824,15168,0
C04_B023_S04.tif,14416,15760,15592,16936,0
C04_B023_S04.tif,15224,16568,15800,17144,0
C17_B055_S17.tif,65064,66296,193008,194240,0
C17_B055_S17.tif,38192,39424,33744,34976,0
C17_B055_S17.tif,39448,40680,38504,39736,1
C17_B055_S17.tif,10648,11880,25568,26800,0
C17_B055_S17.tif,10832,12064,24472,25704,0
C17_B055_S17.tif,17360,18592,21872,23104,0
C13_B021_S11.tif,214632,215864,148368,149600,0
C13_B021_S11.tif,200752,201984,132656,133888,0
C13_B021_S11.tif,202112,203344,134176,135408,0
C13_B021_S11.tif,203552,204784,135488,136720,0
C13_B021_S11.tif,204080,205312,132208,133440,0
C13_B021_S11.tif,204264,205496,133000,134232,0
C13_B021_S11.tif,205832,207064,133760,134992,0
C13_B021_S11.tif,231032,232264,133624,134856,0
C13_B021_S11.tif,234256,235488,134152,135384,0
C13_B021_S11.tif,235768,237000,135512,136744,0
C13_B021_S11.tif,236584,237816,136712,137944,0
C13_B021_S11.tif,237136,238368,138264,139496,0
C13_B021_S11.tif,237104,238336,139464,140696,0
C02_B175_S21.tif,121776,123088,40248,41560,0
C02_B175_S21.tif,171768,173080,20192,21504,1
C02_B175_S21.tif,172984,174296,22384,23696,1
C02_B175_S21.tif,167168,168480,27720,29032,1
C02_B175_S21.tif,67536,68848,77856,79168,1
C02_B175_S21.tif,12944,14256,80376,81688,1
C02_B175_S21.tif,14336,15648,79792,81104,1
C12_B108_S12.tif,17328,18624,57488,58784,0
C12_B108_S12.tif,19776,21072,57736,59032,0
C12_B108_S12.tif,21736,23032,59224,60520,0
C12_B108_S12.tif,21624,22920,61496,62792,0
C12_B108_S12.tif,20696,21992,63288,64584,0
C12_B108_S12.tif,21192,22488,65648,66944,0
C12_B108_S12.tif,23960,25256,64416,65712,0
C12_B108_S12.tif,25024,26320,64416,65712,0
C12_B108_S12.tif,24920,26216,61760,63056,0
C12_B108_S12.tif,23816,25112,60016,61312,0
C12_B108_S12.tif,9800,11096,60520,61816,1
C12_B108_S12.tif,13960,15256,57784,59080,0
C12_B108_S12.tif,14912,16208,58944,60240,0
C12_B108_S12.tif,16168,17464,58872,60168,0
C12_B108_S12.tif,13408,14704,63448,64744,0
C12_B108_S12.tif,37832,39128,28008,29304,0
C12_B108_S12.tif,39056,40352,31120,32416,0
C12_B108_S12.tif,37760,39056,33128,34424,0
C12_B108_S12.tif,35224,36520,34376,35672,0
C12_B108_S12.tif,38624,39920,34872,36168,0
C12_B108_S12.tif,40736,42032,32656,33952,0
C12_B108_S12.tif,41176,42472,29448,30744,0
C12_B108_S12.tif,41616,42912,27464,28760,0
C12_B108_S12.tif,41488,42784,24360,25656,0
C12_B108_S12.tif,39928,41224,24304,25600,0
C12_B108_S12.tif,37128,38424,24576,25872,0
C12_B108_S12.tif,36000,37296,25712,27008,0
C12_B108_S12.tif,35368,36664,26392,27688,0
C12_B108_S12.tif,35736,37032,27880,29176,0
C12_B108_S12.tif,36304,37600,28992,30288,0
C12_B108_S12.tif,36808,38104,30416,31712,0
C12_B108_S12.tif,36552,37848,31432,32728,0
C12_B108_S12.tif,35600,36896,32792,34088,0
C12_B108_S12.tif,34464,35760,33824,35120,0
C12_B108_S12.tif,36504,37800,35008,36304,0
C12_B108_S12.tif,38032,39328,32376,33672,0
C12_B108_S12.tif,39256,40552,28512,29808,0
C12_B108_S12.tif,35344,36640,18800,20096,0
C12_B108_S12.tif,34632,35928,19680,20976,0
C12_B108_S12.tif,36656,37952,21048,22344,0
C12_B108_S12.tif,37440,38736,22016,23312,0
C12_B108_S12.tif,29816,31112,26392,27688,0
C12_B108_S12.tif,28712,30008,25768,27064,0
C12_B108_S12.tif,27448,28744,24880,26176,0
C12_B108_S12.tif,27688,28984,22176,23472,0
C12_B108_S12.tif,29896,31192,17776,19072,0
C12_B108_S12.tif,32032,33328,16104,17400,0
C12_B108_S12.tif,31000,32296,18576,19872,0
C12_B108_S12.tif,30328,31624,22128,23424,0
C12_B108_S12.tif,31240,32536,24208,25504,0
C12_B108_S12.tif,30856,32152,26864,28160,0
C12_B108_S12.tif,37904,39200,19368,20664,0
C12_B108_S12.tif,39832,41128,21056,22352,0
C12_B108_S12.tif,41528,42824,19592,20888,0
C12_B108_S12.tif,38800,40096,17624,18920,0
C12_B108_S12.tif,33488,34784,22920,24216,1
C12_B108_S12.tif,32360,33656,27248,28544,1
C12_B108_S12.tif,32768,34064,30136,31432,1
C12_B108_S12.tif,27648,28944,27896,29192,1
C12_B108_S12.tif,131712,133008,23488,24784,0
C12_B108_S12.tif,134176,135472,23168,24464,0
C12_B108_S12.tif,133928,135224,26848,28144,0
C12_B108_S12.tif,131560,132856,28344,29640,0
C12_B108_S12.tif,134992,136288,15848,17144,0
C12_B108_S12.tif,125392,126688,17168,18464,0
C12_B108_S12.tif,122992,124288,21776,23072,1
C12_B108_S12.tif,130248,131544,17456,18752,1
C12_B108_S12.tif,126464,127760,25624,26920,1
C12_B108_S12.tif,127176,128472,21448,22744,1
C12_B108_S12.tif,128192,129488,13632,14928,1
C12_B108_S12.tif,104856,106152,48056,49352,0
C12_B108_S12.tif,107088,108384,48544,49840,0
C12_B108_S12.tif,110168,111464,51768,53064,0
C12_B108_S12.tif,107040,108336,55128,56424,1
C12_B108_S12.tif,104952,106248,55488,56784,1
C12_B108_S12.tif,101320,102616,50568,51864,1
C12_B108_S12.tif,99024,100320,48728,50024,1
C12_B108_S12.tif,111296,112592,47872,49168,1
C14_B090_S11.tif,72176,73408,117176,118408,0
C14_B086_S11.tif,99464,100696,135256,136488,0
C14_B086_S11.tif,100376,101608,133624,134856,0
C14_B084_S11.tif,39968,41200,99472,100704,1
C14_B084_S11.tif,39688,40920,98672,99904,1
C14_B084_S11.tif,40544,41776,97496,98728,1
C14_B084_S11.tif,42240,43472,99792,101024,0
C14_B084_S11.tif,42352,43584,101864,103096,1
C14_B084_S11.tif,43600,44832,101024,102256,1
C17_B058_S17.tif,37136,38368,97224,98456,0
C17_B058_S17.tif,34960,36192,103384,104616,0
C17_B058_S17.tif,32648,33880,106792,108024,0
C17_B058_S17.tif,28208,29440,108624,109856,0
C17_B058_S17.tif,26576,27808,107160,108392,0
C17_B058_S17.tif,28400,29632,104840,106072,0
C17_B058_S17.tif,27680,28912,99256,100488,0
C17_B058_S17.tif,29008,30240,96488,97720,0
C17_B058_S17.tif,35104,36336,95112,96344,0
C17_B058_S17.tif,37648,38880,92032,93264,0
C17_B058_S17.tif,40136,41368,93400,94632,0
C17_B058_S17.tif,40944,42176,95944,97176,0
C17_B058_S17.tif,40096,41328,102184,103416,0
C17_B058_S17.tif,36936,38168,105160,106392,0
C17_B058_S17.tif,35192,36424,106432,107664,0
C17_B058_S17.tif,33440,34672,108368,109600,0
C17_B058_S17.tif,34400,35632,101696,102928,0
C17_B058_S17.tif,33600,34832,97552,98784,0
C17_B058_S17.tif,31864,33096,92984,94216,0
C17_B058_S17.tif,33512,34744,90264,91496,0
C17_B058_S17.tif,37440,38672,90120,91352,0
C17_B058_S17.tif,39072,40304,89712,90944,0
C17_B058_S17.tif,40240,41472,90992,92224,0
C17_B058_S17.tif,41568,42800,91192,92424,0
C17_B058_S17.tif,42016,43248,92272,93504,0
C17_B058_S17.tif,43280,44512,93928,95160,0
C17_B058_S17.tif,43256,44488,95032,96264,0
C17_B058_S17.tif,43320,44552,97536,98768,0
C17_B058_S17.tif,42792,44024,99104,100336,0
C17_B058_S17.tif,41968,43200,99848,101080,0
C17_B058_S17.tif,41280,42512,101112,102344,0
C17_B058_S17.tif,39112,40344,103224,104456,0
C17_B058_S17.tif,38312,39544,104048,105280,0
C17_B058_S17.tif,36352,37584,101496,102728,0
C17_B058_S17.tif,37104,38336,98680,99912,0
C17_B058_S17.tif,39600,40832,98640,99872,0
C17_B058_S17.tif,38104,39336,100856,102088,0
